week_date,week_number,month_number,calendar_year,region,platform,segment,age_band,demographic,customer_type,transactions,sales,avr_transaction
2020-06-15,24,6,2020,ASIA,Retail,null,Unknown,Unknown,Guest,1895517,47220249,24.91
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,F3,Retirees,Families,New,254,9410,37.05
2020-06-15,24,6,2020,USA,Retail,C4,Retirees,Couples,New,17713,618571,34.92
2020-06-15,24,6,2020,OCEANIA,Retail,C1,"Young Aged",Couples,Existing,255945,8980880,35.09
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,New,23,3390,147.39
2020-06-15,24,6,2020,EUROPE,Shopify,C4,Retirees,Couples,New,1,128,128.00
2020-06-15,24,6,2020,OCEANIA,Shopify,C3,Retirees,Couples,Existing,4646,911383,196.17
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,C3,Retirees,Couples,Existing,1329,61254,46.09
2020-06-15,24,6,2020,ASIA,Retail,null,Unknown,Unknown,Existing,26906,1057183,39.29
2020-06-15,24,6,2020,AFRICA,Shopify,F2,"Middle Aged",Families,New,250,40598,162.39
2020-06-15,24,6,2020,AFRICA,Retail,F1,"Young Aged",Families,Existing,101169,5208820,51.49
2020-06-15,24,6,2020,CANADA,Shopify,C2,"Middle Aged",Couples,New,93,10826,116.41
2020-06-15,24,6,2020,CANADA,Retail,F1,"Young Aged",Families,Existing,25221,1320547,52.36
2020-06-15,24,6,2020,AFRICA,Shopify,null,Unknown,Unknown,Guest,5213,887638,170.27
2020-06-15,24,6,2020,CANADA,Retail,F1,"Young Aged",Families,New,6501,230400,35.44
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Existing,190,6871,36.16
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,F1,"Young Aged",Families,Existing,67,15260,227.76
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,New,360,13707,38.08
2020-06-15,24,6,2020,OCEANIA,Retail,F1,"Young Aged",Families,Existing,149591,7218539,48.26
2020-06-15,24,6,2020,ASIA,Retail,C4,Retirees,Couples,New,49406,1369744,27.72
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,New,2593,51926,20.03
2020-06-15,24,6,2020,EUROPE,Retail,C2,"Middle Aged",Couples,Existing,9914,472102,47.62
2020-06-15,24,6,2020,OCEANIA,Retail,C4,Retirees,Couples,New,60340,1818377,30.14
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,F3,Retirees,Families,New,3,790,263.33
2020-06-15,24,6,2020,USA,Shopify,C2,"Middle Aged",Couples,New,222,36422,164.06
2020-06-15,24,6,2020,EUROPE,Retail,F3,Retirees,Families,Existing,19074,1141610,59.85
2020-06-15,24,6,2020,AFRICA,Shopify,C1,"Young Aged",Couples,Existing,1595,253754,159.09
2020-06-15,24,6,2020,USA,Shopify,null,Unknown,Unknown,Guest,2371,430301,181.49
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Guest,1988,370974,186.61
2020-06-15,24,6,2020,EUROPE,Retail,F3,Retirees,Families,New,1805,72511,40.17
2020-06-15,24,6,2020,USA,Shopify,F2,"Middle Aged",Families,New,128,18519,144.68
2020-06-15,24,6,2020,EUROPE,Shopify,null,Unknown,Unknown,Existing,24,5171,215.46
2020-06-15,24,6,2020,EUROPE,Shopify,C2,"Middle Aged",Couples,New,13,2779,213.77
2020-06-15,24,6,2020,EUROPE,Retail,F2,"Middle Aged",Families,Existing,14659,843006,57.51
2020-06-15,24,6,2020,USA,Retail,F3,Retirees,Families,New,26509,966668,36.47
2020-06-15,24,6,2020,EUROPE,Retail,C3,Retirees,Couples,New,4280,180831,42.25
2020-06-15,24,6,2020,AFRICA,Retail,C4,Retirees,Couples,New,45216,1472729,32.57
2020-06-15,24,6,2020,CANADA,Shopify,C1,"Young Aged",Couples,Existing,559,84924,151.92
2020-06-15,24,6,2020,EUROPE,Retail,F1,"Young Aged",Families,Existing,6969,397784,57.08
2020-06-15,24,6,2020,ASIA,Shopify,C4,Retirees,Couples,Existing,284,51008,179.61
2020-06-15,24,6,2020,EUROPE,Shopify,F2,"Middle Aged",Families,New,7,1898,271.14
2020-06-15,24,6,2020,CANADA,Retail,F2,"Middle Aged",Families,New,17209,602560,35.01
2020-06-15,24,6,2020,CANADA,Shopify,C1,"Young Aged",Couples,New,88,11677,132.69
2020-06-15,24,6,2020,CANADA,Retail,F3,Retirees,Families,Existing,93666,5258162,56.14
2020-06-15,24,6,2020,OCEANIA,Shopify,null,Unknown,Unknown,Existing,473,90531,191.40
2020-06-15,24,6,2020,CANADA,Retail,C2,"Middle Aged",Couples,Existing,23254,998912,42.96
2020-06-15,24,6,2020,AFRICA,Retail,F3,Retirees,Families,Existing,401084,22049538,54.97
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,Existing,35,6939,198.26
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,New,36,5013,139.25
2020-06-15,24,6,2020,CANADA,Shopify,F3,Retirees,Families,New,36,4809,133.58
2020-06-15,24,6,2020,AFRICA,Retail,F3,Retirees,Families,New,64869,2228845,34.36
2020-06-15,24,6,2020,CANADA,Retail,F3,Retirees,Families,New,18329,633937,34.59
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,New,946,28183,29.79
2020-06-15,24,6,2020,OCEANIA,Retail,C3,Retirees,Couples,Existing,338230,16169413,47.81
2020-06-15,24,6,2020,EUROPE,Shopify,C3,Retirees,Couples,Existing,175,48157,275.18
2020-06-15,24,6,2020,CANADA,Retail,C1,"Young Aged",Couples,New,29316,743495,25.36
2020-06-15,24,6,2020,USA,Retail,F1,"Young Aged",Families,Existing,41195,2271599,55.14
2020-06-15,24,6,2020,OCEANIA,Shopify,C4,Retirees,Couples,New,96,13121,136.68
2020-06-15,24,6,2020,EUROPE,Shopify,F3,Retirees,Families,Existing,111,29076,261.95
2020-06-15,24,6,2020,USA,Retail,F1,"Young Aged",Families,New,11261,419270,37.23
2020-06-15,24,6,2020,OCEANIA,Retail,C2,"Middle Aged",Couples,Existing,167971,6386456,38.02
2020-06-15,24,6,2020,USA,Retail,C3,Retirees,Couples,Existing,103537,5715215,55.20
2020-06-15,24,6,2020,USA,Shopify,F2,"Middle Aged",Families,Existing,1952,374439,191.82
2020-06-15,24,6,2020,OCEANIA,Shopify,C1,"Young Aged",Couples,New,426,54838,128.73
2020-06-15,24,6,2020,AFRICA,Retail,C1,"Young Aged",Couples,Existing,182758,6632494,36.29
2020-06-15,24,6,2020,OCEANIA,Shopify,C4,Retirees,Couples,Existing,701,123800,176.60
2020-06-15,24,6,2020,AFRICA,Shopify,C3,Retirees,Couples,New,293,44100,150.51
2020-06-15,24,6,2020,CANADA,Retail,null,Unknown,Unknown,Existing,5923,270900,45.74
2020-06-15,24,6,2020,AFRICA,Shopify,C1,"Young Aged",Couples,New,269,31113,115.66
2020-06-15,24,6,2020,AFRICA,Shopify,null,Unknown,Unknown,New,244,39207,160.68
2020-06-15,24,6,2020,ASIA,Retail,F2,"Middle Aged",Families,Existing,222322,10618154,47.76
2020-06-15,24,6,2020,ASIA,Retail,F3,Retirees,Families,Existing,398607,19689338,49.40
2020-06-15,24,6,2020,CANADA,Shopify,C3,Retirees,Couples,Existing,882,156815,177.79
2020-06-15,24,6,2020,OCEANIA,Retail,F1,"Young Aged",Families,New,38525,1231095,31.96
2020-06-15,24,6,2020,OCEANIA,Retail,F2,"Middle Aged",Families,New,83525,2705265,32.39
2020-06-15,24,6,2020,OCEANIA,Shopify,null,Unknown,Unknown,New,422,70661,167.44
2020-06-15,24,6,2020,CANADA,Retail,C4,Retirees,Couples,Existing,28884,1450993,50.24
2020-06-15,24,6,2020,EUROPE,Shopify,null,Unknown,Unknown,Guest,324,68630,211.82
2020-06-15,24,6,2020,ASIA,Retail,F1,"Young Aged",Families,Existing,97795,4562224,46.65
2020-06-15,24,6,2020,AFRICA,Shopify,F2,"Middle Aged",Families,Existing,4621,848913,183.71
2020-06-15,24,6,2020,AFRICA,Retail,C2,"Middle Aged",Couples,Existing,112258,4688349,41.76
2020-06-15,24,6,2020,USA,Retail,C2,"Middle Aged",Couples,Existing,42997,2056066,47.82
2020-06-15,24,6,2020,OCEANIA,Retail,F3,Retirees,Families,Existing,551606,29523039,53.52
2020-06-15,24,6,2020,ASIA,Shopify,C1,"Young Aged",Couples,Existing,1243,191985,154.45
2020-06-15,24,6,2020,USA,Retail,C1,"Young Aged",Couples,New,35089,912355,26.00
2020-06-15,24,6,2020,AFRICA,Retail,null,Unknown,Unknown,Existing,27271,1180732,43.30
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Guest,405863,16236059,40.00
2020-06-15,24,6,2020,ASIA,Shopify,F1,"Young Aged",Families,Existing,2135,351768,164.76
2020-06-15,24,6,2020,EUROPE,Retail,F1,"Young Aged",Families,New,955,37673,39.45
2020-06-15,24,6,2020,EUROPE,Retail,C4,Retirees,Couples,Existing,5630,311333,55.30
2020-06-15,24,6,2020,ASIA,Retail,null,Unknown,Unknown,New,56062,1875470,33.45
2020-06-15,24,6,2020,USA,Shopify,null,Unknown,Unknown,Existing,119,20388,171.33
2020-06-15,24,6,2020,ASIA,Retail,C3,Retirees,Couples,Existing,243380,10930060,44.91
2020-06-15,24,6,2020,ASIA,Shopify,C4,Retirees,Couples,New,52,7556,145.31
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,New,8,1063,132.88
2020-06-15,24,6,2020,USA,Shopify,F3,Retirees,Families,New,42,5577,132.79
2020-06-15,24,6,2020,AFRICA,Retail,F2,"Middle Aged",Families,New,60590,2047246,33.79
2020-06-15,24,6,2020,ASIA,Retail,C1,"Young Aged",Couples,New,120867,2525949,20.90
2020-06-15,24,6,2020,ASIA,Shopify,C1,"Young Aged",Couples,New,235,28013,119.20
2020-06-15,24,6,2020,EUROPE,Retail,null,Unknown,Unknown,Guest,99125,3357990,33.88
2020-06-15,24,6,2020,USA,Retail,C2,"Middle Aged",Couples,New,25526,835631,32.74
2020-06-15,24,6,2020,OCEANIA,Retail,C1,"Young Aged",Couples,New,161308,3524902,21.85
2020-06-15,24,6,2020,EUROPE,Shopify,C1,"Young Aged",Couples,New,12,3015,251.25
2020-06-15,24,6,2020,USA,Shopify,C1,"Young Aged",Couples,New,134,15631,116.65
2020-06-15,24,6,2020,USA,Retail,F2,"Middle Aged",Families,New,26147,918809,35.14
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,Existing,3149,92281,29.30
2020-06-15,24,6,2020,USA,Retail,C1,"Young Aged",Couples,Existing,57521,2349815,40.85
2020-06-15,24,6,2020,CANADA,Shopify,null,Unknown,Unknown,New,85,13243,155.80
2020-06-15,24,6,2020,AFRICA,Shopify,C4,Retirees,Couples,New,49,7276,148.49
2020-06-15,24,6,2020,EUROPE,Shopify,F1,"Young Aged",Families,New,3,392,130.67
2020-06-15,24,6,2020,OCEANIA,Shopify,C1,"Young Aged",Couples,Existing,2723,459425,168.72
2020-06-15,24,6,2020,EUROPE,Shopify,F2,"Middle Aged",Families,Existing,225,48158,214.04
2020-06-15,24,6,2020,USA,Shopify,null,Unknown,Unknown,New,138,25010,181.23
2020-06-15,24,6,2020,CANADA,Shopify,C3,Retirees,Couples,New,92,12586,136.80
2020-06-15,24,6,2020,CANADA,Shopify,C4,Retirees,Couples,New,21,2133,101.57
2020-06-15,24,6,2020,CANADA,Shopify,C4,Retirees,Couples,Existing,100,18251,182.51
2020-06-15,24,6,2020,AFRICA,Shopify,C3,Retirees,Couples,Existing,2655,515146,194.03
2020-06-15,24,6,2020,CANADA,Shopify,C2,"Middle Aged",Couples,Existing,706,117577,166.54
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,Existing,1170,54929,46.95
2020-06-15,24,6,2020,ASIA,Shopify,F3,Retirees,Families,Existing,1801,338845,188.14
2020-06-15,24,6,2020,OCEANIA,Shopify,F1,"Young Aged",Families,New,337,46635,138.38
2020-06-15,24,6,2020,AFRICA,Retail,F1,"Young Aged",Families,New,21805,758373,34.78
2020-06-15,24,6,2020,CANADA,Shopify,F2,"Middle Aged",Families,Existing,1390,246381,177.25
2020-06-15,24,6,2020,CANADA,Retail,C4,Retirees,Couples,New,12708,419312,33.00
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,Existing,5,985,197.00
2020-06-15,24,6,2020,"SOUTH AMERICA",Retail,C4,Retirees,Couples,Existing,337,16938,50.26
2020-06-15,24,6,2020,CANADA,Shopify,null,Unknown,Unknown,Existing,73,11629,159.30
2020-06-15,24,6,2020,USA,Retail,null,Unknown,Unknown,Guest,533811,16155861,30.27
2020-06-15,24,6,2020,ASIA,Shopify,F2,"Middle Aged",Families,New,198,25136,126.95
2020-06-15,24,6,2020,EUROPE,Retail,null,Unknown,Unknown,Existing,2336,105906,45.34
2020-06-15,24,6,2020,AFRICA,Retail,C3,Retirees,Couples,Existing,283673,14239196,50.20
2020-06-15,24,6,2020,EUROPE,Retail,C3,Retirees,Couples,Existing,15901,873933,54.96
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,New,36,6695,185.97
2020-06-15,24,6,2020,USA,Shopify,C4,Retirees,Couples,Existing,168,29129,173.39
2020-06-15,24,6,2020,OCEANIA,Shopify,C2,"Middle Aged",Couples,New,687,94800,137.99
2020-06-15,24,6,2020,OCEANIA,Shopify,F2,"Middle Aged",Families,Existing,6652,1265072,190.18
2020-06-15,24,6,2020,OCEANIA,Retail,F2,"Middle Aged",Families,Existing,349468,17864348,51.12
2020-06-15,24,6,2020,EUROPE,Shopify,C3,Retirees,Couples,New,17,2631,154.76
2020-06-15,24,6,2020,ASIA,Retail,C2,"Middle Aged",Couples,Existing,128984,4819853,37.37
2020-06-15,24,6,2020,AFRICA,Shopify,C2,"Middle Aged",Couples,New,348,50466,145.02
2020-06-15,24,6,2020,CANADA,Retail,C1,"Young Aged",Couples,Existing,56305,2302590,40.89
2020-06-15,24,6,2020,ASIA,Shopify,C2,"Middle Aged",Couples,New,416,52833,127.00
2020-06-15,24,6,2020,CANADA,Retail,null,Unknown,Unknown,New,13086,506992,38.74
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Existing,1,372,372.00
2020-06-15,24,6,2020,ASIA,Shopify,null,Unknown,Unknown,New,270,41797,154.80
2020-06-15,24,6,2020,EUROPE,Shopify,F1,"Young Aged",Families,Existing,130,27009,207.76
2020-06-15,24,6,2020,OCEANIA,Retail,null,Unknown,Unknown,New,70677,2445234,34.60
2020-06-15,24,6,2020,EUROPE,Retail,C4,Retirees,Couples,New,1686,68273,40.49
2020-06-15,24,6,2020,USA,Shopify,C1,"Young Aged",Couples,Existing,732,129019,176.26
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,C1,"Young Aged",Couples,Existing,62,11228,181.10
2020-06-15,24,6,2020,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,New,4,892,223.00
2020-06-15,24,6,2020,AFRICA,Shopify,C4,Retirees,Couples,Existing,397,74507,187.68
2020-06-08,23,6,2020,USA,Retail,C2,"Middle Aged",Couples,New,25604,878499,34.31
2020-06-08,23,6,2020,ASIA,Shopify,C2,"Middle Aged",Couples,Existing,2142,366972,171.32
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C3,Retirees,Couples,New,889,33883,38.11
2020-06-08,23,6,2020,USA,Retail,C3,Retirees,Couples,Existing,103750,5881428,56.69
2020-06-08,23,6,2020,OCEANIA,Shopify,C3,Retirees,Couples,Existing,4290,834439,194.51
2020-06-08,23,6,2020,ASIA,Shopify,F1,"Young Aged",Families,Existing,1993,327609,164.38
2020-06-08,23,6,2020,EUROPE,Retail,F1,"Young Aged",Families,New,912,35489,38.91
2020-06-08,23,6,2020,AFRICA,Retail,F1,"Young Aged",Families,New,21782,785280,36.05
2020-06-08,23,6,2020,ASIA,Retail,F2,"Middle Aged",Families,New,65649,2046197,31.17
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,New,9,1557,173.00
2020-06-08,23,6,2020,USA,Shopify,F3,Retirees,Families,Existing,950,190269,200.28
2020-06-08,23,6,2020,EUROPE,Shopify,C3,Retirees,Couples,New,8,1118,139.75
2020-06-08,23,6,2020,OCEANIA,Retail,null,Unknown,Unknown,Guest,2404090,64813872,26.96
2020-06-08,23,6,2020,ASIA,Retail,C2,"Middle Aged",Couples,Existing,129314,4938723,38.19
2020-06-08,23,6,2020,USA,Shopify,null,Unknown,Unknown,Guest,2323,417022,179.52
2020-06-08,23,6,2020,ASIA,Shopify,C4,Retirees,Couples,New,49,6317,128.92
2020-06-08,23,6,2020,AFRICA,Retail,null,Unknown,Unknown,Existing,35706,1551395,43.45
2020-06-08,23,6,2020,OCEANIA,Shopify,F1,"Young Aged",Families,Existing,4221,748869,177.42
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,null,Unknown,Unknown,Guest,405807,16561681,40.81
2020-06-08,23,6,2020,OCEANIA,Retail,F1,"Young Aged",Families,New,38393,1336364,34.81
2020-06-08,23,6,2020,CANADA,Shopify,C3,Retirees,Couples,Existing,876,149499,170.66
2020-06-08,23,6,2020,EUROPE,Shopify,C2,"Middle Aged",Couples,Existing,156,42491,272.38
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,Existing,758,32940,43.46
2020-06-08,23,6,2020,OCEANIA,Retail,null,Unknown,Unknown,Existing,46781,1918385,41.01
2020-06-08,23,6,2020,EUROPE,Retail,C4,Retirees,Couples,Existing,5349,288376,53.91
2020-06-08,23,6,2020,AFRICA,Retail,null,Unknown,Unknown,Guest,1551962,44405056,28.61
2020-06-08,23,6,2020,USA,Shopify,F2,"Middle Aged",Families,Existing,1875,356843,190.32
2020-06-08,23,6,2020,CANADA,Retail,C3,Retirees,Couples,Existing,62229,3181265,51.12
2020-06-08,23,6,2020,EUROPE,Retail,C2,"Middle Aged",Couples,New,2721,94875,34.87
2020-06-08,23,6,2020,OCEANIA,Shopify,C3,Retirees,Couples,New,529,79140,149.60
2020-06-08,23,6,2020,CANADA,Shopify,F2,"Middle Aged",Families,Existing,1300,233196,179.38
2020-06-08,23,6,2020,EUROPE,Retail,null,Unknown,Unknown,Guest,100328,3458643,34.47
2020-06-08,23,6,2020,AFRICA,Shopify,F1,"Young Aged",Families,Existing,2382,417642,175.33
2020-06-08,23,6,2020,ASIA,Shopify,C3,Retirees,Couples,Existing,1953,378902,194.01
2020-06-08,23,6,2020,USA,Retail,C3,Retirees,Couples,New,44313,1663363,37.54
2020-06-08,23,6,2020,OCEANIA,Shopify,F2,"Middle Aged",Families,New,400,59325,148.31
2020-06-08,23,6,2020,OCEANIA,Retail,F3,Retirees,Families,Existing,548091,29908857,54.57
2020-06-08,23,6,2020,ASIA,Retail,null,Unknown,Unknown,Existing,35301,1418827,40.19
2020-06-08,23,6,2020,AFRICA,Shopify,F2,"Middle Aged",Families,New,216,32435,150.16
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,Guest,1763,329792,187.06
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C3,Retirees,Couples,Existing,1323,61169,46.24
2020-06-08,23,6,2020,AFRICA,Shopify,C2,"Middle Aged",Couples,Existing,2263,410734,181.50
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,F1,"Young Aged",Families,New,249,9334,37.49
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,New,375,13606,36.28
2020-06-08,23,6,2020,EUROPE,Retail,null,Unknown,Unknown,Existing,2884,131870,45.72
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,F2,"Middle Aged",Families,Existing,1051,48703,46.34
2020-06-08,23,6,2020,AFRICA,Shopify,C3,Retirees,Couples,Existing,2533,484756,191.38
2020-06-08,23,6,2020,EUROPE,Shopify,null,Unknown,Unknown,New,9,2255,250.56
2020-06-08,23,6,2020,CANADA,Retail,null,Unknown,Unknown,Guest,392600,11111783,28.30
2020-06-08,23,6,2020,EUROPE,Shopify,null,Unknown,Unknown,Existing,24,3988,166.17
2020-06-08,23,6,2020,AFRICA,Retail,F3,Retirees,Families,New,64139,2240286,34.93
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,New,2300,47221,20.53
2020-06-08,23,6,2020,ASIA,Shopify,null,Unknown,Unknown,New,299,43163,144.36
2020-06-08,23,6,2020,CANADA,Shopify,F1,"Young Aged",Families,Existing,811,128766,158.77
2020-06-08,23,6,2020,USA,Shopify,F2,"Middle Aged",Families,New,126,16455,130.60
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C4,Retirees,Couples,New,214,8272,38.65
2020-06-08,23,6,2020,USA,Retail,C2,"Middle Aged",Couples,Existing,43994,2196351,49.92
2020-06-08,23,6,2020,ASIA,Retail,null,Unknown,Unknown,Guest,1892977,48671007,25.71
2020-06-08,23,6,2020,EUROPE,Shopify,C1,"Young Aged",Couples,Existing,96,21611,225.11
2020-06-08,23,6,2020,ASIA,Retail,C4,Retirees,Couples,New,49881,1418501,28.44
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,null,Unknown,Unknown,New,34,6091,179.15
2020-06-08,23,6,2020,CANADA,Retail,F2,"Middle Aged",Families,Existing,62431,3411885,54.65
2020-06-08,23,6,2020,CANADA,Shopify,C1,"Young Aged",Couples,Existing,567,86884,153.23
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,F2,"Middle Aged",Families,Existing,30,5885,196.17
2020-06-08,23,6,2020,USA,Retail,null,Unknown,Unknown,Existing,13265,674648,50.86
2020-06-08,23,6,2020,OCEANIA,Shopify,C2,"Middle Aged",Couples,Existing,4140,754161,182.16
2020-06-08,23,6,2020,USA,Shopify,F1,"Young Aged",Families,Existing,1362,243833,179.03
2020-06-08,23,6,2020,ASIA,Retail,null,Unknown,Unknown,New,62020,2069742,33.37
2020-06-08,23,6,2020,USA,Shopify,null,Unknown,Unknown,Existing,132,25433,192.67
2020-06-08,23,6,2020,OCEANIA,Shopify,C4,Retirees,Couples,Existing,716,122556,171.17
2020-06-08,23,6,2020,USA,Retail,C4,Retirees,Couples,Existing,40100,2161290,53.90
2020-06-08,23,6,2020,EUROPE,Retail,F3,Retirees,Families,New,1767,75162,42.54
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,C1,"Young Aged",Couples,New,15,2207,147.13
2020-06-08,23,6,2020,USA,Retail,F1,"Young Aged",Families,Existing,41874,2454433,58.61
2020-06-08,23,6,2020,OCEANIA,Retail,C2,"Middle Aged",Couples,Existing,166833,6649756,39.86
2020-06-08,23,6,2020,USA,Retail,F3,Retirees,Families,Existing,142967,8704856,60.89
2020-06-08,23,6,2020,ASIA,Shopify,F2,"Middle Aged",Families,Existing,2580,445291,172.59
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,C4,Retirees,Couples,New,2,536,268.00
2020-06-08,23,6,2020,CANADA,Retail,C1,"Young Aged",Couples,New,29087,740270,25.45
2020-06-08,23,6,2020,EUROPE,Retail,C3,Retirees,Couples,New,4188,166093,39.66
2020-06-08,23,6,2020,USA,Shopify,C4,Retirees,Couples,Existing,175,30352,173.44
2020-06-08,23,6,2020,OCEANIA,Retail,C1,"Young Aged",Couples,New,157167,3739612,23.79
2020-06-08,23,6,2020,EUROPE,Shopify,C1,"Young Aged",Couples,New,9,1435,159.44
2020-06-08,23,6,2020,CANADA,Retail,C2,"Middle Aged",Couples,New,14618,530804,36.31
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,C2,"Middle Aged",Couples,Existing,125,23998,191.98
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C1,"Young Aged",Couples,Existing,3073,88233,28.71
2020-06-08,23,6,2020,OCEANIA,Retail,F1,"Young Aged",Families,Existing,149114,7441460,49.90
2020-06-08,23,6,2020,EUROPE,Shopify,F1,"Young Aged",Families,Existing,142,30019,211.40
2020-06-08,23,6,2020,USA,Retail,F1,"Young Aged",Families,New,11362,453528,39.92
2020-06-08,23,6,2020,AFRICA,Shopify,C3,Retirees,Couples,New,299,42019,140.53
2020-06-08,23,6,2020,OCEANIA,Shopify,C2,"Middle Aged",Couples,New,645,87812,136.14
2020-06-08,23,6,2020,AFRICA,Shopify,C1,"Young Aged",Couples,New,230,27144,118.02
2020-06-08,23,6,2020,AFRICA,Retail,F2,"Middle Aged",Families,Existing,280501,15064282,53.70
2020-06-08,23,6,2020,ASIA,Retail,C1,"Young Aged",Couples,New,120722,2585840,21.42
2020-06-08,23,6,2020,OCEANIA,Retail,C1,"Young Aged",Couples,Existing,253903,9108958,35.88
2020-06-08,23,6,2020,"SOUTH AMERICA",Shopify,C3,Retirees,Couples,New,27,4096,151.70
2020-06-08,23,6,2020,EUROPE,Shopify,C4,Retirees,Couples,New,3,578,192.67
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,null,Unknown,Unknown,New,1232,41277,33.50
2020-06-08,23,6,2020,CANADA,Retail,F3,Retirees,Families,New,17937,625496,34.87
2020-06-08,23,6,2020,CANADA,Shopify,C4,Retirees,Couples,Existing,120,22539,187.83
2020-06-08,23,6,2020,CANADA,Shopify,C4,Retirees,Couples,New,22,2501,113.68
2020-06-08,23,6,2020,CANADA,Retail,F3,Retirees,Families,Existing,92782,5236269,56.44
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,Existing,1013,40825,40.30
2020-06-08,23,6,2020,ASIA,Retail,F3,Retirees,Families,Existing,397812,19950174,50.15
2020-06-08,23,6,2020,AFRICA,Retail,F3,Retirees,Families,Existing,400742,22351573,55.78
2020-06-08,23,6,2020,OCEANIA,Retail,F2,"Middle Aged",Families,Existing,349263,18359725,52.57
2020-06-08,23,6,2020,"SOUTH AMERICA",Retail,C2,"Middle Aged",Couples,New,894,26030,29.12
2020-06-08,23,6,2020,AFRICA,Retail,C2,"Middle Aged",Couples,Existing,113555,4817977,42.43
2020-06-08,23,6,2020,AFRICA,Shopify,C4,Retirees,Couples,New,62,8202,132.29
2020-06-08,23,6,2020,EUROPE,Shopify,F1,"Young Aged",Families,New,5,1052,210.40
